t,fps,top_emotion,top_prob,prob_Anger,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.2511608600616455,3.98151208653513,Neutral,57.01212286949158,1.2982548214495182,12.898847460746765,0.5960661917924881,0.07770180236548185,9.421858191490173,57.01212286949158,16.793519258499146,1.9016357138752937,0.47253185510635376,0.6747144460678101,-2.07175874710083,0.9951015114784241,0.5141904354095459,0.5786907076835632,-1.9574964046478271,0.9947471618652344,0.5389660000801086,0.5811262726783752,-1.9580885171890259,0.9954178929328918,0.5609304308891296,0.5842933654785156,-1.9582878351211548,0.994360625743866,0.42748314142227173,0.5793811678886414,-1.9561411142349243,0.9943057894706726,0.39961251616477966,0.582448422908783,-1.956581473350525,0.9946785569190979,0.3773578703403473,0.5857394337654114,-1.9571735858917236,0.9934527277946472,0.5969339609146118,0.6340517401695251,-1.2255244255065918,0.9953851699829102,0.34617090225219727,0.6314637064933777,-1.177892804145813,0.9942839741706848,0.5260587334632874,0.7697638273239136,-1.7897367477416992,0.9834251999855042,0.41965755820274353,0.7699825167655945,-1.787164330482483,0.9809763431549072,0.7746628522872925,1.0645967721939087,-0.9377967715263367,0.7216590046882629,0.15915849804878235,1.045214056968689,-0.7188283205032349,0.6308497786521912,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
0.40365076065063477,6.557811344472778,Neutral,56.40695095062256,2.363882027566433,18.70485544204712,0.8161840960383415,0.08629349176771939,8.050418645143509,56.40695095062256,11.337950080633163,2.2334596142172813,0.47294363379478455,0.6744410991668701,-2.2391631603240967,0.9949796199798584,0.5144609212875366,0.5784072875976562,-2.121155261993408,0.9945886135101318,0.5391517877578735,0.580890953540802,-2.121760845184326,0.9953436255455017,0.5610961318016052,0.5841297507286072,-2.121997356414795,0.9941673278808594,0.42799243330955505,0.5778895020484924,-2.1339385509490967,0.9940890669822693,0.40009403228759766,0.5811077356338501,-2.13454532623291,0.9945762753486633,0.37766045331954956,0.5845454931259155,-2.135148286819458,0.9932394623756409,0.5970293879508972,0.6333243250846863,-1.3404676914215088,0.9953436851501465,0.3460819125175476,0.631138801574707,-1.386690378189087,0.9942053556442261,0.5261982679367065,0.7701259851455688,-1.935341238975525,0.9840900897979736,0.4200168251991272,0.7704945802688599,-1.9535096883773804,0.9818097949028015,0.7749026417732239,1.0648936033248901,-0.9283240437507629,0.7387108206748962,0.1573190838098526,1.0434284210205078,-0.8117472529411316,0.6475539803504944,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
0.5750758647918701,5.8334513198026725,Neutral,56.691938638687134,2.0351942628622055,15.088818967342377,0.8320532739162445,0.0892798590939492,6.213735416531563,56.691938638687134,16.93711429834366,2.1118631586432457,0.47312483191490173,0.6749486923217773,-2.1935064792633057,0.995051383972168,0.5146037936210632,0.5794325470924377,-2.0746219158172607,0.9946680665016174,0.5392689108848572,0.5819491744041443,-2.075199604034424,0.9954439997673035,0.5611952543258667,0.5852088928222656,-2.075425624847412,0.9942560195922852,0.4282316565513611,0.5788039565086365,-2.0881261825561523,0.9941425919532776,0.40024447441101074,0.5819117426872253,-2.0886337757110596,0.9946609735488892,0.3777753710746765,0.5853077173233032,-2.089207172393799,0.9932986497879028,0.5970717668533325,0.6341726779937744,-1.301285982131958,0.9954699277877808,0.34606748819351196,0.6318246126174927,-1.3609323501586914,0.994259774684906,0.526274561882019,0.770659327507019,-1.893548607826233,0.9847266674041748,0.4201774597167969,0.771157443523407,-1.9127877950668335,0.9823607206344604,0.7764299511909485,1.0648562908172607,-0.9258043169975281,0.7510589361190796,0.15760278701782227,1.0428887605667114,-0.8079856634140015,0.6576985120773315,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
0.720590353012085,6.872167934828913,Neutral,57.738685607910156,1.6597205772995949,12.809023261070251,0.7364599034190178,0.094066426390782,6.912364065647125,57.738685607910156,17.750103771686554,2.2995727136731148,0.4735526144504547,0.6761723756790161,-2.1803715229034424,0.9950037598609924,0.5148259401321411,0.5796586275100708,-2.0618367195129395,0.9946485757827759,0.539433479309082,0.5821764469146729,-2.062407970428467,0.9954477548599243,0.5613465905189514,0.5853899121284485,-2.0626003742218018,0.9942130446434021,0.4286268353462219,0.5792115926742554,-2.0717740058898926,0.9941099882125854,0.4005943238735199,0.5820671916007996,-2.0723845958709717,0.9946665167808533,0.377971351146698,0.5854326486587524,-2.0729126930236816,0.9932726621627808,0.5973480939865112,0.6342991590499878,-1.290345549583435,0.9954835772514343,0.3459619879722595,0.631940484046936,-1.3330609798431396,0.9942413568496704,0.526327908039093,0.7715757489204407,-1.8815361261367798,0.98506760597229,0.42036861181259155,0.7716190814971924,-1.8960603475570679,0.982709527015686,0.7761257886886597,1.062103033065796,-0.9184411764144897,0.7618886232376099,0.15806151926517487,1.0422981977462769,-0.7923190593719482,0.6680152416229248,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
0.8670995235443115,6.825511306679859,Neutral,57.25395679473877,1.7038553953170776,10.8074352145195,0.7017566822469234,0.10467269457876682,6.461708247661591,57.25395679473877,20.82832008600235,2.1382994949817657,0.4736858010292053,0.6767967343330383,-2.1664469242095947,0.9949687123298645,0.515034019947052,0.5799034237861633,-2.051417589187622,0.9946398735046387,0.5395557880401611,0.5824249982833862,-2.0520215034484863,0.9954556822776794,0.5614442229270935,0.5856958627700806,-2.0521883964538574,0.9942016005516052,0.4287949204444885,0.5793420076370239,-2.0555472373962402,0.9940728545188904,0.40080276131629944,0.5823305249214172,-2.0562520027160645,0.994647741317749,0.3781368136405945,0.5857924222946167,-2.056758403778076,0.9932217597961426,0.5979627966880798,0.6345647573471069,-1.2881319522857666,0.9955044388771057,0.346000999212265,0.6324266195297241,-1.3061140775680542,0.9941774606704712,0.5264567136764526,0.7717788219451904,-1.8723316192626953,0.9853317141532898,0.4205681383609772,0.7720493674278259,-1.8794934749603271,0.9828795790672302,0.7760089635848999,1.061945915222168,-0.9144167900085449,0.7687491774559021,0.15828612446784973,1.041489839553833,-0.7778099775314331,0.6727089881896973,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
1.0195891857147217,6.557821597653489,Neutral,57.32452869415283,1.7469700425863266,12.055238336324692,0.6004732102155685,0.08275220170617104,7.627534121274948,57.32452869415283,18.797239661216736,1.7652664333581924,0.47383013367652893,0.6748115420341492,-1.9650936126708984,0.9949226379394531,0.5152413845062256,0.5791360139846802,-1.8483619689941406,0.9946165680885315,0.5396901369094849,0.5817594528198242,-1.8490139245986938,0.9954348802566528,0.5615688562393188,0.5851999521255493,-1.849069356918335,0.9941574335098267,0.4290539622306824,0.5781553387641907,-1.8568181991577148,0.9940879940986633,0.4010375142097473,0.5814254879951477,-1.8573839664459229,0.9946755170822144,0.3782764673233032,0.5850701928138733,-1.8580410480499268,0.993272602558136,0.5980271697044373,0.6345074772834778,-1.1109107732772827,0.9954955577850342,0.34593677520751953,0.632391095161438,-1.1418254375457764,0.9942336678504944,0.5265315771102905,0.7705790400505066,-1.6820024251937866,0.9856975674629211,0.4207138121128082,0.770691990852356,-1.6940330266952515,0.9834710955619812,0.7753387689590454,1.0620273351669312,-0.7656591534614563,0.7761439681053162,0.15863648056983948,1.0411900281906128,-0.6536304354667664,0.6847538352012634,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
1.2807152271270752,3.829568259800117,Neutral,56.69999122619629,1.2413457036018372,17.06036478281021,0.41353669948875904,0.05217784200794995,13.733850419521332,56.69999122619629,9.547218680381775,1.2515071779489517,0.4740343689918518,0.6644717454910278,-1.8486745357513428,0.9944907426834106,0.5153871774673462,0.5732205510139465,-1.7344970703125,0.9941905736923218,0.5397769212722778,0.5765617489814758,-1.7351751327514648,0.9950388669967651,0.5616509318351746,0.5808666348457336,-1.7352302074432373,0.9936684966087341,0.42933887243270874,0.5705997347831726,-1.7463881969451904,0.9936782717704773,0.40119943022727966,0.5747268199920654,-1.7469066381454468,0.9943137764930725,0.3783906400203705,0.579220175743103,-1.7476756572723389,0.9929040670394897,0.5980709791183472,0.6319276690483093,-1.0190412998199463,0.9951613545417786,0.34595987200737,0.628326416015625,-1.0636781454086304,0.993861198425293,0.526596188545227,0.7632459402084351,-1.5740454196929932,0.9856148362159729,0.42083272337913513,0.7608924508094788,-1.5903781652450562,0.9836042523384094,0.7753409147262573,1.0621259212493896,-0.694900631904602,0.7811908721923828,0.15869076550006866,1.0413063764572144,-0.6255281567573547,0.6927317976951599,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
